Unnamed: 0,u,i,ts,label,idx
59325,98,56,189302400.0,0.0,59326
59326,131,169,189302400.0,0.0,59327
59327,127,169,189302400.0,0.0,59328
59328,169,127,189302400.0,0.0,59329
59329,218,169,189302400.0,0.0,59330
59330,71,169,189302400.0,0.0,59331
59331,169,71,189302400.0,0.0,59332
59332,169,55,189302400.0,0.0,59333
59333,5,169,189302400.0,0.0,59334
59334,169,134,189302400.0,0.0,59335
59335,169,46,189302400.0,0.0,59336
59336,99,169,189302400.0,0.0,59337
59337,169,99,189302400.0,0.0,59338
59338,169,177,189302400.0,0.0,59339
59339,177,169,189302400.0,0.0,59340
59340,68,169,189302400.0,0.0,59341
59341,169,68,189302400.0,0.0,59342
59342,169,110,189302400.0,0.0,59343
59343,110,169,189302400.0,0.0,59344
59344,169,228,189302400.0,0.0,59345
59345,228,169,189302400.0,0.0,59346
59346,109,169,189302400.0,0.0,59347
59347,169,83,189302400.0,0.0,59348
59348,83,169,189302400.0,0.0,59349
59349,137,169,189302400.0,0.0,59350
59350,169,137,189302400.0,0.0,59351
59351,125,169,189302400.0,0.0,59352
59352,169,125,189302400.0,0.0,59353
59353,17,169,189302400.0,0.0,59354
59354,1,169,189302400.0,0.0,59355
59355,169,1,189302400.0,0.0,59356
59356,169,42,189302400.0,0.0,59357
59357,91,169,189302400.0,0.0,59358
59358,169,91,189302400.0,0.0,59359
59359,169,202,189302400.0,0.0,59360
59360,202,169,189302400.0,0.0,59361
59361,214,169,189302400.0,0.0,59362
59362,169,214,189302400.0,0.0,59363
59363,181,169,189302400.0,0.0,59364
59364,166,169,189302400.0,0.0,59365
59365,93,169,189302400.0,0.0,59366
59366,169,93,189302400.0,0.0,59367
59367,169,170,189302400.0,0.0,59368
59368,170,169,189302400.0,0.0,59369
59369,94,169,189302400.0,0.0,59370
59370,154,169,189302400.0,0.0,59371
59371,169,154,189302400.0,0.0,59372
59372,34,169,189302400.0,0.0,59373
59373,169,34,189302400.0,0.0,59374
59374,89,169,189302400.0,0.0,59375
59375,148,169,189302400.0,0.0,59376
59376,169,148,189302400.0,0.0,59377
59377,247,169,189302400.0,0.0,59378
59378,169,247,189302400.0,0.0,59379
59379,169,213,189302400.0,0.0,59380
59380,213,169,189302400.0,0.0,59381
59381,15,169,189302400.0,0.0,59382
59382,169,88,189302400.0,0.0,59383
59383,88,169,189302400.0,0.0,59384
59384,195,169,189302400.0,0.0,59385
59385,169,195,189302400.0,0.0,59386
59386,155,169,189302400.0,0.0,59387
59387,169,155,189302400.0,0.0,59388
59388,9,169,189302400.0,0.0,59389
59389,169,133,189302400.0,0.0,59390
59390,133,169,189302400.0,0.0,59391
59391,169,38,189302400.0,0.0,59392
59392,40,169,189302400.0,0.0,59393
59393,169,40,189302400.0,0.0,59394
59394,241,169,189302400.0,0.0,59395
59395,169,241,189302400.0,0.0,59396
59396,196,169,189302400.0,0.0,59397
59397,169,196,189302400.0,0.0,59398
59398,81,169,189302400.0,0.0,59399
59399,169,106,189302400.0,0.0,59400
59400,106,169,189302400.0,0.0,59401
59401,197,169,189302400.0,0.0,59402
59402,230,169,189302400.0,0.0,59403
59403,169,230,189302400.0,0.0,59404
59404,235,169,189302400.0,0.0,59405
59405,169,26,189302400.0,0.0,59406
59406,26,169,189302400.0,0.0,59407
59407,121,169,189302400.0,0.0,59408
59408,169,121,189302400.0,0.0,59409
59409,209,169,189302400.0,0.0,59410
59410,169,90,189302400.0,0.0,59411
59411,90,169,189302400.0,0.0,59412
59412,188,169,189302400.0,0.0,59413
59413,169,188,189302400.0,0.0,59414
59414,169,82,189302400.0,0.0,59415
59415,175,169,189302400.0,0.0,59416
59416,169,175,189302400.0,0.0,59417
59417,6,169,189302400.0,0.0,59418
59418,169,6,189302400.0,0.0,59419
59419,169,108,189302400.0,0.0,59420
59420,172,169,189302400.0,0.0,59421
59421,169,172,189302400.0,0.0,59422
59422,156,169,189302400.0,0.0,59423
59423,79,169,189302400.0,0.0,59424
59424,169,79,189302400.0,0.0,59425
59425,169,147,189302400.0,0.0,59426
59426,147,169,189302400.0,0.0,59427
59427,205,169,189302400.0,0.0,59428
59428,120,169,189302400.0,0.0,59429
59429,169,120,189302400.0,0.0,59430
59430,100,169,189302400.0,0.0,59431
59431,57,169,189302400.0,0.0,59432
59432,178,169,189302400.0,0.0,59433
59433,169,178,189302400.0,0.0,59434
59434,227,169,189302400.0,0.0,59435
59435,169,227,189302400.0,0.0,59436
59436,113,169,189302400.0,0.0,59437
59437,169,113,189302400.0,0.0,59438
59438,183,169,189302400.0,0.0,59439
59439,169,183,189302400.0,0.0,59440
59440,150,169,189302400.0,0.0,59441
59441,169,150,189302400.0,0.0,59442
59442,105,169,189302400.0,0.0,59443
59443,169,105,189302400.0,0.0,59444
59444,189,169,189302400.0,0.0,59445
59445,169,189,189302400.0,0.0,59446
59446,63,169,189302400.0,0.0,59447
59447,169,63,189302400.0,0.0,59448
59448,30,169,189302400.0,0.0,59449
59449,169,30,189302400.0,0.0,59450
59450,169,112,189302400.0,0.0,59451
59451,112,169,189302400.0,0.0,59452
59452,169,80,189302400.0,0.0,59453
59453,80,169,189302400.0,0.0,59454
59454,169,45,189302400.0,0.0,59455
59455,45,169,189302400.0,0.0,59456
59456,143,169,189302400.0,0.0,59457
59457,169,124,189302400.0,0.0,59458
59458,3,169,189302400.0,0.0,59459
59459,169,3,189302400.0,0.0,59460
59460,169,24,189302400.0,0.0,59461
59461,24,169,189302400.0,0.0,59462
59462,169,101,189302400.0,0.0,59463
59463,101,169,189302400.0,0.0,59464
59464,169,92,189302400.0,0.0,59465
59465,233,169,189302400.0,0.0,59466
59466,169,233,189302400.0,0.0,59467
59467,36,169,189302400.0,0.0,59468
59468,169,36,189302400.0,0.0,59469
59469,33,169,189302400.0,0.0,59470
59470,249,169,189302400.0,0.0,59471
59471,169,249,189302400.0,0.0,59472
59472,169,238,189302400.0,0.0,59473
59473,169,62,189302400.0,0.0,59474
59474,62,169,189302400.0,0.0,59475
59475,171,169,189302400.0,0.0,59476
59476,169,171,189302400.0,0.0,59477
59477,130,169,189302400.0,0.0,59478
59478,169,130,189302400.0,0.0,59479
59479,224,169,189302400.0,0.0,59480
59480,252,169,189302400.0,0.0,59481
59481,169,252,189302400.0,0.0,59482
59482,176,169,189302400.0,0.0,59483
59483,169,176,189302400.0,0.0,59484
59484,53,169,189302400.0,0.0,59485
59485,169,54,189302400.0,0.0,59486
59486,54,169,189302400.0,0.0,59487
59487,203,169,189302400.0,0.0,59488
59488,169,203,189302400.0,0.0,59489
59489,20,169,189302400.0,0.0,59490
59490,169,20,189302400.0,0.0,59491
59491,107,169,189302400.0,0.0,59492
59492,169,107,189302400.0,0.0,59493
59493,78,169,189302400.0,0.0,59494
59494,169,78,189302400.0,0.0,59495
59495,18,169,189302400.0,0.0,59496
59496,169,7,189302400.0,0.0,59497
59497,7,169,189302400.0,0.0,59498
59498,169,160,189302400.0,0.0,59499
59499,160,169,189302400.0,0.0,59500
59500,8,169,189302400.0,0.0,59501
59501,169,8,189302400.0,0.0,59502
59502,96,169,189302400.0,0.0,59503
59503,169,96,189302400.0,0.0,59504
59504,169,52,189302400.0,0.0,59505
59505,169,180,189302400.0,0.0,59506
59506,180,169,189302400.0,0.0,59507
59507,140,169,189302400.0,0.0,59508
59508,141,169,189302400.0,0.0,59509
59509,169,141,189302400.0,0.0,59510
59510,169,95,189302400.0,0.0,59511
59511,95,169,189302400.0,0.0,59512
59512,64,169,189302400.0,0.0,59513
59513,169,64,189302400.0,0.0,59514
59514,234,169,189302400.0,0.0,59515
59515,169,234,189302400.0,0.0,59516
59516,169,186,189302400.0,0.0,59517
59517,186,169,189302400.0,0.0,59518
59518,163,169,189302400.0,0.0,59519
59519,169,163,189302400.0,0.0,59520
59520,43,169,189302400.0,0.0,59521
59521,169,43,189302400.0,0.0,59522
59522,169,16,189302400.0,0.0,59523
59523,243,169,189302400.0,0.0,59524
59524,169,243,189302400.0,0.0,59525
59525,111,169,189302400.0,0.0,59526
59526,169,250,189302400.0,0.0,59527
59527,250,169,189302400.0,0.0,59528
59528,169,87,189302400.0,0.0,59529
59529,87,169,189302400.0,0.0,59530
59530,169,14,189302400.0,0.0,59531
59531,14,169,189302400.0,0.0,59532
59532,201,169,189302400.0,0.0,59533
59533,169,201,189302400.0,0.0,59534
59534,182,169,189302400.0,0.0,59535
59535,169,115,189302400.0,0.0,59536
59536,115,169,189302400.0,0.0,59537
59537,13,169,189302400.0,0.0,59538
59538,169,13,189302400.0,0.0,59539
59539,169,190,189302400.0,0.0,59540
59540,169,85,189302400.0,0.0,59541
59541,85,169,189302400.0,0.0,59542
59542,169,200,189302400.0,0.0,59543
59543,200,169,189302400.0,0.0,59544
59544,169,50,189302400.0,0.0,59545
59545,50,169,189302400.0,0.0,59546
59546,25,169,189302400.0,0.0,59547
59547,254,169,189302400.0,0.0,59548
59548,169,254,189302400.0,0.0,59549
59549,73,169,189302400.0,0.0,59550
59550,169,73,189302400.0,0.0,59551
59551,72,169,189302400.0,0.0,59552
59552,169,72,189302400.0,0.0,59553
59553,169,4,189302400.0,0.0,59554
59554,4,169,189302400.0,0.0,59555
59555,169,192,189302400.0,0.0,59556
59556,192,169,189302400.0,0.0,59557
59557,169,255,189302400.0,0.0,59558
59558,255,169,189302400.0,0.0,59559
59559,86,169,189302400.0,0.0,59560
59560,169,86,189302400.0,0.0,59561
59561,169,61,189302400.0,0.0,59562
59562,61,169,189302400.0,0.0,59563
59563,41,169,189302400.0,0.0,59564
59564,169,41,189302400.0,0.0,59565
59565,49,169,189302400.0,0.0,59566
59566,144,169,189302400.0,0.0,59567
59567,169,144,189302400.0,0.0,59568
59568,206,169,189302400.0,0.0,59569
59569,169,206,189302400.0,0.0,59570
59570,126,169,189302400.0,0.0,59571
59571,169,126,189302400.0,0.0,59572
59572,169,51,189302400.0,0.0,59573
59573,22,169,189302400.0,0.0,59574
59574,169,29,189302400.0,0.0,59575
59575,29,169,189302400.0,0.0,59576
59576,169,145,189302400.0,0.0,59577
59577,145,169,189302400.0,0.0,59578
59578,226,169,189302400.0,0.0,59579
59579,169,226,189302400.0,0.0,59580
59580,216,169,189302400.0,0.0,59581
59581,251,169,189302400.0,0.0,59582
59582,169,251,189302400.0,0.0,59583
59583,169,128,189302400.0,0.0,59584
59584,19,169,189302400.0,0.0,59585
59585,169,19,189302400.0,0.0,59586
59586,169,97,189302400.0,0.0,59587
59587,97,169,189302400.0,0.0,59588
59588,169,114,189302400.0,0.0,59589
59589,114,169,189302400.0,0.0,59590
59590,169,174,189302400.0,0.0,59591
59591,174,169,189302400.0,0.0,59592
59592,187,169,189302400.0,0.0,59593
59593,169,27,189302400.0,0.0,59594
59594,75,169,189302400.0,0.0,59595
59595,169,75,189302400.0,0.0,59596
59596,98,169,189302400.0,0.0,59597
59597,169,98,189302400.0,0.0,59598
59598,46,215,189302400.0,0.0,59599
59599,215,46,189302400.0,0.0,59600
59600,46,169,189302400.0,0.0,59601
59601,46,5,189302400.0,0.0,59602
59602,46,99,189302400.0,0.0,59603
59603,99,46,189302400.0,0.0,59604
59604,46,177,189302400.0,0.0,59605
59605,177,46,189302400.0,0.0,59606
59606,46,110,189302400.0,0.0,59607
59607,137,46,189302400.0,0.0,59608
59608,46,149,189302400.0,0.0,59609
59609,214,46,189302400.0,0.0,59610
59610,46,214,189302400.0,0.0,59611
59611,46,231,189302400.0,0.0,59612
59612,46,93,189302400.0,0.0,59613
59613,93,46,189302400.0,0.0,59614
59614,46,170,189302400.0,0.0,59615
59615,170,46,189302400.0,0.0,59616
59616,94,46,189302400.0,0.0,59617
59617,46,94,189302400.0,0.0,59618
59618,46,154,189302400.0,0.0,59619
59619,154,46,189302400.0,0.0,59620
59620,34,46,189302400.0,0.0,59621
59621,148,46,189302400.0,0.0,59622
59622,46,15,189302400.0,0.0,59623
59623,15,46,189302400.0,0.0,59624
59624,88,46,189302400.0,0.0,59625
59625,133,46,189302400.0,0.0,59626
59626,46,133,189302400.0,0.0,59627
59627,2,46,189302400.0,0.0,59628
59628,46,2,189302400.0,0.0,59629
59629,40,46,189302400.0,0.0,59630
59630,26,46,189302400.0,0.0,59631
59631,46,26,189302400.0,0.0,59632
59632,121,46,189302400.0,0.0,59633
59633,46,121,189302400.0,0.0,59634
59634,46,209,189302400.0,0.0,59635
59635,46,175,189302400.0,0.0,59636
59636,175,46,189302400.0,0.0,59637
59637,172,46,189302400.0,0.0,59638
59638,46,156,189302400.0,0.0,59639
59639,156,46,189302400.0,0.0,59640
59640,46,153,189302400.0,0.0,59641
59641,79,46,189302400.0,0.0,59642
59642,46,120,189302400.0,0.0,59643
59643,120,46,189302400.0,0.0,59644
59644,46,57,189302400.0,0.0,59645
59645,113,46,189302400.0,0.0,59646
59646,183,46,189302400.0,0.0,59647
59647,150,46,189302400.0,0.0,59648
59648,105,46,189302400.0,0.0,59649
59649,46,105,189302400.0,0.0,59650
59650,63,46,189302400.0,0.0,59651
59651,46,63,189302400.0,0.0,59652
59652,30,46,189302400.0,0.0,59653
59653,46,30,189302400.0,0.0,59654
59654,46,112,189302400.0,0.0,59655
59655,143,46,189302400.0,0.0,59656
59656,36,46,189302400.0,0.0,59657
59657,46,249,189302400.0,0.0,59658
59658,249,46,189302400.0,0.0,59659
59659,46,58,189302400.0,0.0,59660
59660,58,46,189302400.0,0.0,59661
59661,46,130,189302400.0,0.0,59662
59662,130,46,189302400.0,0.0,59663
59663,46,164,189302400.0,0.0,59664
59664,20,46,189302400.0,0.0,59665
59665,46,20,189302400.0,0.0,59666
59666,107,46,189302400.0,0.0,59667
59667,46,107,189302400.0,0.0,59668
59668,78,46,189302400.0,0.0,59669
59669,46,140,189302400.0,0.0,59670
59670,140,46,189302400.0,0.0,59671
59671,95,46,189302400.0,0.0,59672
59672,186,46,189302400.0,0.0,59673
59673,163,46,189302400.0,0.0,59674
59674,43,46,189302400.0,0.0,59675
59675,46,43,189302400.0,0.0,59676
59676,243,46,189302400.0,0.0,59677
59677,14,46,189302400.0,0.0,59678
59678,46,14,189302400.0,0.0,59679
59679,46,239,189302400.0,0.0,59680
59680,239,46,189302400.0,0.0,59681
59681,46,102,189302400.0,0.0,59682
59682,102,46,189302400.0,0.0,59683
59683,211,46,189302400.0,0.0,59684
59684,46,211,189302400.0,0.0,59685
59685,46,13,189302400.0,0.0,59686
59686,46,200,189302400.0,0.0,59687
59687,200,46,189302400.0,0.0,59688
59688,46,73,189302400.0,0.0,59689
59689,73,46,189302400.0,0.0,59690
59690,46,72,189302400.0,0.0,59691
59691,46,104,189302400.0,0.0,59692
59692,192,46,189302400.0,0.0,59693
59693,46,192,189302400.0,0.0,59694
59694,255,46,189302400.0,0.0,59695
59695,41,46,189302400.0,0.0,59696
59696,46,144,189302400.0,0.0,59697
59697,144,46,189302400.0,0.0,59698
59698,46,206,189302400.0,0.0,59699
59699,126,46,189302400.0,0.0,59700
59700,226,46,189302400.0,0.0,59701
59701,46,226,189302400.0,0.0,59702
59702,251,46,189302400.0,0.0,59703
59703,46,251,189302400.0,0.0,59704
59704,46,128,189302400.0,0.0,59705
59705,46,19,189302400.0,0.0,59706
59706,97,46,189302400.0,0.0,59707
59707,174,46,189302400.0,0.0,59708
59708,187,46,189302400.0,0.0,59709
59709,99,131,189302400.0,0.0,59710
59710,131,99,189302400.0,0.0,59711
59711,99,127,189302400.0,0.0,59712
59712,127,99,189302400.0,0.0,59713
59713,99,246,189302400.0,0.0,59714
59714,99,71,189302400.0,0.0,59715
59715,99,215,189302400.0,0.0,59716
59716,35,99,189302400.0,0.0,59717
59717,99,35,189302400.0,0.0,59718
59718,157,99,189302400.0,0.0,59719
59719,99,157,189302400.0,0.0,59720
59720,99,55,189302400.0,0.0,59721
59721,5,99,189302400.0,0.0,59722
59722,99,5,189302400.0,0.0,59723
59723,99,134,189302400.0,0.0,59724
59724,134,99,189302400.0,0.0,59725
59725,99,199,189302400.0,0.0,59726
59726,199,99,189302400.0,0.0,59727
59727,99,242,189302400.0,0.0,59728
59728,242,99,189302400.0,0.0,59729
59729,177,99,189302400.0,0.0,59730
59730,99,68,189302400.0,0.0,59731
59731,68,99,189302400.0,0.0,59732
59732,110,99,189302400.0,0.0,59733
59733,99,110,189302400.0,0.0,59734
59734,99,228,189302400.0,0.0,59735
59735,109,99,189302400.0,0.0,59736
59736,99,109,189302400.0,0.0,59737
59737,99,83,189302400.0,0.0,59738
59738,83,99,189302400.0,0.0,59739
59739,99,139,189302400.0,0.0,59740
59740,137,99,189302400.0,0.0,59741
59741,99,137,189302400.0,0.0,59742
59742,99,167,189302400.0,0.0,59743
59743,167,99,189302400.0,0.0,59744
59744,125,99,189302400.0,0.0,59745
59745,99,125,189302400.0,0.0,59746
59746,17,99,189302400.0,0.0,59747
59747,99,17,189302400.0,0.0,59748
59748,1,99,189302400.0,0.0,59749
59749,99,1,189302400.0,0.0,59750
59750,99,42,189302400.0,0.0,59751
59751,99,91,189302400.0,0.0,59752
59752,202,99,189302400.0,0.0,59753
59753,99,202,189302400.0,0.0,59754
59754,214,99,189302400.0,0.0,59755
59755,99,214,189302400.0,0.0,59756
59756,99,231,189302400.0,0.0,59757
59757,181,99,189302400.0,0.0,59758
59758,99,181,189302400.0,0.0,59759
59759,99,166,189302400.0,0.0,59760
59760,166,99,189302400.0,0.0,59761
59761,93,99,189302400.0,0.0,59762
59762,99,93,189302400.0,0.0,59763
59763,99,170,189302400.0,0.0,59764
59764,170,99,189302400.0,0.0,59765
59765,237,99,189302400.0,0.0,59766
59766,94,99,189302400.0,0.0,59767
59767,99,94,189302400.0,0.0,59768
59768,99,154,189302400.0,0.0,59769
59769,154,99,189302400.0,0.0,59770
59770,34,99,189302400.0,0.0,59771
59771,99,34,189302400.0,0.0,59772
59772,99,89,189302400.0,0.0,59773
59773,99,223,189302400.0,0.0,59774
59774,223,99,189302400.0,0.0,59775
59775,148,99,189302400.0,0.0,59776
59776,99,148,189302400.0,0.0,59777
59777,99,247,189302400.0,0.0,59778
59778,247,99,189302400.0,0.0,59779
59779,99,213,189302400.0,0.0,59780
59780,213,99,189302400.0,0.0,59781
59781,15,99,189302400.0,0.0,59782
59782,99,15,189302400.0,0.0,59783
59783,99,88,189302400.0,0.0,59784
59784,88,99,189302400.0,0.0,59785
59785,99,195,189302400.0,0.0,59786
59786,195,99,189302400.0,0.0,59787
59787,155,99,189302400.0,0.0,59788
59788,99,9,189302400.0,0.0,59789
59789,9,99,189302400.0,0.0,59790
59790,133,99,189302400.0,0.0,59791
59791,99,133,189302400.0,0.0,59792
59792,99,38,189302400.0,0.0,59793
59793,38,99,189302400.0,0.0,59794
59794,99,2,189302400.0,0.0,59795
59795,40,99,189302400.0,0.0,59796
59796,99,40,189302400.0,0.0,59797
59797,241,99,189302400.0,0.0,59798
59798,99,241,189302400.0,0.0,59799
59799,196,99,189302400.0,0.0,59800
59800,99,196,189302400.0,0.0,59801
59801,81,99,189302400.0,0.0,59802
59802,99,81,189302400.0,0.0,59803
59803,99,152,189302400.0,0.0,59804
59804,99,106,189302400.0,0.0,59805
59805,106,99,189302400.0,0.0,59806
59806,197,99,189302400.0,0.0,59807
59807,99,197,189302400.0,0.0,59808
59808,230,99,189302400.0,0.0,59809
59809,99,230,189302400.0,0.0,59810
59810,99,217,189302400.0,0.0,59811
59811,217,99,189302400.0,0.0,59812
59812,99,235,189302400.0,0.0,59813
59813,235,99,189302400.0,0.0,59814
59814,99,26,189302400.0,0.0,59815
59815,26,99,189302400.0,0.0,59816
59816,121,99,189302400.0,0.0,59817
59817,99,121,189302400.0,0.0,59818
59818,209,99,189302400.0,0.0,59819
59819,99,209,189302400.0,0.0,59820
59820,99,208,189302400.0,0.0,59821
59821,208,99,189302400.0,0.0,59822
59822,99,90,189302400.0,0.0,59823
59823,90,99,189302400.0,0.0,59824
59824,99,188,189302400.0,0.0,59825
59825,188,99,189302400.0,0.0,59826
59826,99,82,189302400.0,0.0,59827
59827,175,99,189302400.0,0.0,59828
59828,99,175,189302400.0,0.0,59829
59829,99,6,189302400.0,0.0,59830
59830,6,99,189302400.0,0.0,59831
59831,99,108,189302400.0,0.0,59832
59832,108,99,189302400.0,0.0,59833
59833,172,99,189302400.0,0.0,59834
59834,99,172,189302400.0,0.0,59835
59835,99,236,189302400.0,0.0,59836
59836,236,99,189302400.0,0.0,59837
59837,99,156,189302400.0,0.0,59838
59838,156,99,189302400.0,0.0,59839
59839,99,153,189302400.0,0.0,59840
59840,79,99,189302400.0,0.0,59841
59841,99,79,189302400.0,0.0,59842
59842,99,147,189302400.0,0.0,59843
59843,147,99,189302400.0,0.0,59844
59844,99,205,189302400.0,0.0,59845
59845,99,120,189302400.0,0.0,59846
59846,120,99,189302400.0,0.0,59847
59847,100,99,189302400.0,0.0,59848
59848,99,100,189302400.0,0.0,59849
59849,99,132,189302400.0,0.0,59850
59850,57,99,189302400.0,0.0,59851
59851,99,57,189302400.0,0.0,59852
59852,178,99,189302400.0,0.0,59853
59853,99,178,189302400.0,0.0,59854
59854,99,227,189302400.0,0.0,59855
59855,227,99,189302400.0,0.0,59856
59856,99,113,189302400.0,0.0,59857
59857,113,99,189302400.0,0.0,59858
59858,99,183,189302400.0,0.0,59859
59859,183,99,189302400.0,0.0,59860
59860,150,99,189302400.0,0.0,59861
59861,99,150,189302400.0,0.0,59862
59862,99,244,189302400.0,0.0,59863
59863,99,105,189302400.0,0.0,59864
59864,105,99,189302400.0,0.0,59865
59865,189,99,189302400.0,0.0,59866
59866,99,189,189302400.0,0.0,59867
59867,99,63,189302400.0,0.0,59868
59868,63,99,189302400.0,0.0,59869
59869,30,99,189302400.0,0.0,59870
59870,99,30,189302400.0,0.0,59871
59871,99,112,189302400.0,0.0,59872
59872,112,99,189302400.0,0.0,59873
59873,80,99,189302400.0,0.0,59874
59874,99,80,189302400.0,0.0,59875
59875,99,45,189302400.0,0.0,59876
59876,45,99,189302400.0,0.0,59877
59877,143,99,189302400.0,0.0,59878
59878,99,143,189302400.0,0.0,59879
59879,65,99,189302400.0,0.0,59880
59880,99,124,189302400.0,0.0,59881
59881,210,99,189302400.0,0.0,59882
59882,99,173,189302400.0,0.0,59883
59883,173,99,189302400.0,0.0,59884
59884,99,3,189302400.0,0.0,59885
59885,3,99,189302400.0,0.0,59886
59886,99,24,189302400.0,0.0,59887
59887,24,99,189302400.0,0.0,59888
59888,162,99,189302400.0,0.0,59889
59889,99,101,189302400.0,0.0,59890
59890,99,92,189302400.0,0.0,59891
59891,92,99,189302400.0,0.0,59892
59892,233,99,189302400.0,0.0,59893
59893,99,233,189302400.0,0.0,59894
59894,36,99,189302400.0,0.0,59895
59895,99,36,189302400.0,0.0,59896
59896,33,99,189302400.0,0.0,59897
59897,99,33,189302400.0,0.0,59898
59898,99,249,189302400.0,0.0,59899
59899,249,99,189302400.0,0.0,59900
59900,99,238,189302400.0,0.0,59901
59901,99,44,189302400.0,0.0,59902
59902,44,99,189302400.0,0.0,59903
59903,99,62,189302400.0,0.0,59904
59904,62,99,189302400.0,0.0,59905
59905,99,58,189302400.0,0.0,59906
59906,58,99,189302400.0,0.0,59907
59907,99,245,189302400.0,0.0,59908
59908,245,99,189302400.0,0.0,59909
59909,171,99,189302400.0,0.0,59910
59910,99,171,189302400.0,0.0,59911
59911,130,99,189302400.0,0.0,59912
59912,99,130,189302400.0,0.0,59913
59913,99,224,189302400.0,0.0,59914
59914,224,99,189302400.0,0.0,59915
59915,252,99,189302400.0,0.0,59916
59916,99,252,189302400.0,0.0,59917
59917,99,176,189302400.0,0.0,59918
59918,176,99,189302400.0,0.0,59919
59919,53,99,189302400.0,0.0,59920
59920,99,54,189302400.0,0.0,59921
59921,54,99,189302400.0,0.0,59922
59922,77,99,189302400.0,0.0,59923
59923,99,203,189302400.0,0.0,59924
59924,203,99,189302400.0,0.0,59925
59925,20,99,189302400.0,0.0,59926
59926,99,20,189302400.0,0.0,59927
59927,99,107,189302400.0,0.0,59928
59928,99,31,189302400.0,0.0,59929
59929,78,99,189302400.0,0.0,59930
59930,99,78,189302400.0,0.0,59931
59931,18,99,189302400.0,0.0,59932
59932,99,18,189302400.0,0.0,59933
59933,99,7,189302400.0,0.0,59934
59934,7,99,189302400.0,0.0,59935
59935,160,99,189302400.0,0.0,59936
59936,99,160,189302400.0,0.0,59937
59937,99,96,189302400.0,0.0,59938
59938,96,99,189302400.0,0.0,59939
59939,99,52,189302400.0,0.0,59940
59940,99,180,189302400.0,0.0,59941
59941,180,99,189302400.0,0.0,59942
59942,140,99,189302400.0,0.0,59943
59943,99,140,189302400.0,0.0,59944
59944,141,99,189302400.0,0.0,59945
59945,99,141,189302400.0,0.0,59946
59946,99,95,189302400.0,0.0,59947
59947,95,99,189302400.0,0.0,59948
59948,64,99,189302400.0,0.0,59949
59949,99,64,189302400.0,0.0,59950
59950,99,234,189302400.0,0.0,59951
59951,234,99,189302400.0,0.0,59952
59952,186,99,189302400.0,0.0,59953
59953,99,186,189302400.0,0.0,59954
59954,163,99,189302400.0,0.0,59955
59955,99,163,189302400.0,0.0,59956
59956,99,16,189302400.0,0.0,59957
59957,16,99,189302400.0,0.0,59958
59958,243,99,189302400.0,0.0,59959
59959,99,243,189302400.0,0.0,59960
59960,111,99,189302400.0,0.0,59961
59961,99,250,189302400.0,0.0,59962
59962,250,99,189302400.0,0.0,59963
59963,87,99,189302400.0,0.0,59964
59964,99,87,189302400.0,0.0,59965
59965,99,14,189302400.0,0.0,59966
59966,14,99,189302400.0,0.0,59967
59967,99,201,189302400.0,0.0,59968
59968,201,99,189302400.0,0.0,59969
59969,99,102,189302400.0,0.0,59970
59970,99,253,189302400.0,0.0,59971
59971,211,99,189302400.0,0.0,59972
59972,99,211,189302400.0,0.0,59973
59973,99,84,189302400.0,0.0,59974
59974,99,182,189302400.0,0.0,59975
59975,182,99,189302400.0,0.0,59976
59976,99,115,189302400.0,0.0,59977
59977,115,99,189302400.0,0.0,59978
59978,13,99,189302400.0,0.0,59979
59979,99,13,189302400.0,0.0,59980
59980,99,39,189302400.0,0.0,59981
59981,39,99,189302400.0,0.0,59982
59982,190,99,189302400.0,0.0,59983
59983,99,190,189302400.0,0.0,59984
59984,99,85,189302400.0,0.0,59985
59985,85,99,189302400.0,0.0,59986
59986,99,200,189302400.0,0.0,59987
59987,200,99,189302400.0,0.0,59988
59988,50,99,189302400.0,0.0,59989
59989,99,50,189302400.0,0.0,59990
59990,135,99,189302400.0,0.0,59991
59991,99,25,189302400.0,0.0,59992
59992,254,99,189302400.0,0.0,59993
59993,99,254,189302400.0,0.0,59994
59994,73,99,189302400.0,0.0,59995
59995,99,73,189302400.0,0.0,59996
59996,72,99,189302400.0,0.0,59997
59997,99,72,189302400.0,0.0,59998
59998,4,99,189302400.0,0.0,59999
59999,99,4,189302400.0,0.0,60000
60000,99,104,189302400.0,0.0,60001
60001,99,192,189302400.0,0.0,60002
60002,192,99,189302400.0,0.0,60003
60003,99,255,189302400.0,0.0,60004
60004,255,99,189302400.0,0.0,60005
60005,86,99,189302400.0,0.0,60006
60006,99,86,189302400.0,0.0,60007
60007,41,99,189302400.0,0.0,60008
60008,99,41,189302400.0,0.0,60009
60009,99,49,189302400.0,0.0,60010
60010,49,99,189302400.0,0.0,60011
60011,99,144,189302400.0,0.0,60012
60012,144,99,189302400.0,0.0,60013
60013,206,99,189302400.0,0.0,60014
60014,99,206,189302400.0,0.0,60015
60015,126,99,189302400.0,0.0,60016
60016,99,126,189302400.0,0.0,60017
60017,51,99,189302400.0,0.0,60018
60018,99,51,189302400.0,0.0,60019
60019,99,22,189302400.0,0.0,60020
60020,22,99,189302400.0,0.0,60021
60021,99,29,189302400.0,0.0,60022
60022,29,99,189302400.0,0.0,60023
